UTM X,UTM Y,CO2_value,Nombre de la zona,lat,lon
520007.7813,2088350.5,13.45344,Chichinautzin,18.88713950509264,-98.81003010641034
520588.375,2100080.5,12.95008,Chichinautzin,18.993145910217493,-98.8043940942965
509837.7813,2089579.375,12.23068,Chichinautzin,18.898319382535856,-98.90658592461673
510070.7813,2129567.75,15.4198,Chichinautzin,19.259717023641088,-98.90416589105034
489431.3438,2100093.75,3.34796,Chichinautzin,18.993341791607204,-99.10041085482086
482875.625,2129073.75,25.4474,Chichinautzin,19.255205063559533,-99.16295192508565
492709.4688,2090182.625,29.5174,Chichinautzin,18.903782003632287,-99.0692290687994
499718.5313,2091359.125,21.95512,Chichinautzin,18.914427822557258,-99.00267292630228
510069.0938,2129569.75,13.25544,Chichinautzin,19.2597351068909,-98.90418193887795
518358.0625,2130079.75,3.30484,Chichinautzin,19.26428584294819,-98.82529897722081
521795.5938,2121038.5,3.62736,Chichinautzin,19.182542206389687,-98.79268900897587
510221.375,2098692.25,8.31248,Chichinautzin,18.980677236133605,-98.9028959384606
500356.0313,2102584.75,12.56684,Chichinautzin,19.015881864536897,-98.99661695525617
506252.0,2111260.5,2.07724,Chichinautzin,19.094280544867967,-98.94056496843733
477373.9375,2098565.25,14.15788,Chichinautzin,18.979430158907732,-99.21494788717919
475997.2188,2110192.75,5.77852,Chichinautzin,19.08449900818953,-99.22817010500047
475997.2188,2110192.75,5.77852,Chichinautzin,19.08449900818953,-99.22817010500047
477677.75,2103233.75,3.0558,Chichinautzin,19.02162563000595,-99.21211513616079
523016.2813,2109889.75,4.917,Chichinautzin,19.08177200420393,-98.78121109349449
514037.5625,2120228.75,19.39256,Chichinautzin,19.175292623609174,-98.86648601334682
507552.7188,2110930.0,0.59884,Chichinautzin,19.0912892180403,-98.92820089773032
500948.75,2118745.0,13.541,Chichinautzin,19.161931531547733,-98.99097697493819
466902.3125,2120513.0,1.496,Chichinautzin,19.177640147497044,-99.31480197517207
460886.9375,2120055.25,1.68476,Chichinautzin,19.17339627730183,-99.37200588932525
460939.4063,2129856.5,0.84128,Chichinautzin,19.261973941123905,-99.37170592715536
450180.4375,2129611.5,3.34356,Chichinautzin,19.259523098460757,-99.47408105323443
439853.4375,2132511.25,0.71104,Chichinautzin,19.28544692487314,-99.57244005441315
439418.2188,2119656.5,1.48456,Chichinautzin,19.16926548332656,-99.57617689563075
450200.2813,2121109.75,2.1692,Chichinautzin,19.182691926399563,-99.47367203694056
472188.7188,2101083.25,1.05908,Chichinautzin,19.002123102599587,-99.26424308058378
466049.1875,2108596.75,4.70844,Chichinautzin,19.069933890163394,-99.32270707433749
461782.1563,2109195.5,3.97408,Chichinautzin,19.075269628910643,-99.36327700466212
460324.5938,2101124.5,14.08528,Chichinautzin,19.00230054405316,-99.37696688889612
450377.125,2089601.125,31.669,Chichinautzin,18.89794214806936,-99.4711859842502
449817.9375,2100260.75,28.5538,Chichinautzin,18.994264162111605,-99.47676898123005
439459.875,2100895.0,1.21704,Chichinautzin,18.999716332164386,-99.57519503704758
453663.5313,2110433.0,0.23672,Chichinautzin,19.086285153018427,-99.4404760383121
437868.125,2109975.75,4.6486,Chichinautzin,19.081732920850914,-99.5906078920087
458409.4375,2087103.875,21.37256,Chichinautzin,18.875550758755434,-99.39486503210551
481021.7813,2091087.875,3.10904,Chichinautzin,18.91188891508983,-99.18022091927276
467658.625,2093880.5,29.36912,Chichinautzin,18.936961150688084,-99.30716513304792
463197.75,2121629.5,0.17116,Chichinautzin,19.18766652606787,-99.35005802878717
468821.75,2130089.0,3.047,Chichinautzin,19.264212187642215,-99.29670109273016
491808.4688,2110257.5,2.4794,Chichinautzin,19.08520897159545,-99.07786905769738
492658.125,2119431.5,4.83516,Chichinautzin,19.16812273798915,-99.06982701708839
505586.0313,2125470.25,20.9528,Chichinautzin,19.22270347386639,-98.94685491848257
505645.0,2125431.25,24.34432,Chichinautzin,19.22235084917444,-98.94629400939696
487830.6875,2128795.25,22.68024,Chichinautzin,19.252724066259685,-99.11579891982316
457400.125,2118758.5,4.5628,Chichinautzin,19.161606974686734,-99.40513987753516
457679.7813,2110377.0,1.5906,Chichinautzin,19.085866350244384,-99.40229693877642
471039.8125,2131970.25,14.90676,Chichinautzin,19.281246661972286,-99.27562199288667
469951.0,2103859.5,3.97276,Chichinautzin,19.027182034374995,-99.28554694129218
475551.3438,2101969.5,12.9932,Chichinautzin,19.01017555698906,-99.23230512795898
475551.6875,2101972.0,4.73484,Chichinautzin,19.010198155094542,-99.23230189359771
474860.5313,2107609.5,2.37028,Chichinautzin,19.061139101409676,-99.23894190874869
479701.2188,2112762.0,0.4114,Chichinautzin,19.107758932614,-99.1929870069631
487831.2188,2128799.25,4.63056,Chichinautzin,19.252760219136647,-99.11579388953051
489085.9688,2122792.0,5.00896,Chichinautzin,19.19847716673198,-99.10382003284113
487534.4688,2114797.75,3.44476,Chichinautzin,19.126220124250032,-99.11852706100504
496387.4063,2105763.0,22.08448,Chichinautzin,19.044602634787843,-99.03433312230136
496389.9375,2105765.25,8.24516,Chichinautzin,19.04462297395073,-99.03430907063633
471039.8125,2131970.25,14.90676,Chichinautzin,19.281246661972286,-99.27562199288667
475947.2188,2126372.25,1.47356,Chichinautzin,19.230719988378876,-99.22884699687097
496388.6875,2105775.0,15.94384,Chichinautzin,19.044711088738946,-99.0343209684129
506690.375,2106458.25,1.43132,Chichinautzin,19.05087829391175,-98.93641408626841
504885.875,2116116.75,6.97796,Chichinautzin,19.138172972023945,-98.95353985858819
