UTM X,UTM Y,CO2_value,Nombre de la zona,lat,lon
239077.737,2223115.591,9.149679,Puruandiro,20.087493999888096,-101.49512700039763
239061.5498,2223131.784,4.0515606,Puruandiro,20.08763800282997,-101.49528400021376
239044.3392,2223163.499,8.172657,Puruandiro,20.087921999672705,-101.49545300013386
239010.481,2223166.664,3.4261785,Puruandiro,20.087945997436623,-101.49577700031595
238977.4201,2223167.159,1.940841,Puruandiro,20.08794599766159,-101.49609299954862
238943.951,2223147.39,3.820068,Puruandiro,20.08776299919741,-101.49640999978274
238970.0616,2223095.05,2.8663713,Puruandiro,20.087294004403027,-101.49615299978562
239001.8422,2223099.891,3.5573283,Puruandiro,20.087342004420723,-101.49584999967152
239021.262,2223047.983,15.346287,Puruandiro,20.086876004435258,-101.49565700042993
238978.9485,2223073.538,1.7978085,Puruandiro,20.0871009957142,-101.49606499962964
238902.7608,2223150.112,0.22933611,Puruandiro,20.08778200448719,-101.49680400030401
238863.2877,2223162.666,2.0138976,Puruandiro,20.08789000411401,-101.4971829996595
238876.4863,2223191.489,1.500741,Puruandiro,20.088152002189155,-101.49706100013697
238813.4819,2223163.079,1.4571711,Puruandiro,20.08788699675472,-101.49765899996201
238863.096,2223107.95,1.2833316,Puruandiro,20.087396003646003,-101.49717699964467
238630.9789,2223079.416,26.111133,Puruandiro,20.08710699746461,-101.49939100004373
238698.7379,2223194.595,14.325255,Puruandiro,20.088155998724474,-101.49875999993358
238782.6621,2223222.358,5.417631,Puruandiro,20.088417996768985,-101.49796199988742
238838.5305,2223242.456,12.089547,Puruandiro,20.08860699776716,-101.49743100036864
238659.1172,2223190.315,2.8012365,Puruandiro,20.088111997274968,-101.49913799999143
238603.6719,2223135.652,5.171175,Puruandiro,20.08761099752076,-101.49965999965566
238531.6393,2223175.169,6.152598,Puruandiro,20.08795800315869,-101.50035399975002
238574.8306,2223131.433,26.749278,Puruandiro,20.087569004328238,-101.4999349998061
238575.9914,2223132.08,12.710088,Puruandiro,20.087575002560097,-101.49992400002704
238556.9764,2223057.376,11.873898,Puruandiro,20.08689800409147,-101.50009500031108
238648.7998,2223095.432,8.22987,Puruandiro,20.0872540011434,-101.49922300000027
238677.1832,2223041.174,25.345359,Puruandiro,20.08676800315279,-101.49894399984039
238706.5878,2223013.152,10.615212,Puruandiro,20.08651900033442,-101.4986590004249
238754.0319,2223064.612,51.84378,Puruandiro,20.086989998166707,-101.4982130002997
238763.0608,2223094.495,2.6828496,Puruandiro,20.087261002303315,-101.49813100009278
238764.6364,2223129.806,3.4147359,Puruandiro,20.087580001963374,-101.49812099997273
